Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2023-04-19,165.5511474609375,166.0745734796078,163.4870550672227,163.74384033117565,47720200
2023-04-20,164.58326721191406,165.7881384645981,163.50678857339403,164.0302145194471,52456400
2023-04-21,162.97352600097656,164.38578477260316,162.45009994594136,163.00315275355902,58337300
2023-04-24,163.2797088623047,163.54636475361744,161.85756420138534,162.9537994550472,41949600
2023-04-25,161.73904418945312,164.24753827035505,161.69953180228663,163.14143254265787,48714100
2023-04-26,161.72914123535156,163.23029532612622,160.78105501874768,161.0378252295865,45498800
2023-04-27,166.32151794433594,166.46965173688497,163.14144859474746,163.14144859474746,64902300
2023-04-28,167.57571411132812,167.74361912541863,165.79804878354395,166.40048449959994,55275900
2023-05-01,167.4868621826172,168.3361976788922,166.54864641883398,167.1807089926042,52472900
2023-05-02,166.4498291015625,168.2373948789832,165.4622306932786,167.98060964831367,48425700
2023-05-03,165.3733367919922,168.8003041912053,165.0869399078532,167.39791637563795,65136000
2023-05-04,163.73394775390625,164.96844587189068,162.27230620168868,162.8451151367803,81235400
2023-05-05,171.41748046875,172.13842316096267,168.64231599957478,168.85958887715515,113453200
2023-05-08,171.34832763671875,171.6939931151052,169.9755664215469,170.34097301845657,55962800
2023-05-09,169.63978576660156,171.38782412964582,169.4718958426143,170.90391054566956,45326900
2023-05-10,171.40760803222656,171.87178057282452,169.76819076413835,170.87431142683658,53724500
2023-05-11,171.59523010253906,172.4248091810175,170.03482274851166,171.69399597502493,49514700
2023-05-12,170.66563415527344,172.13918180226995,169.11295243629542,171.70403494878815,45533100
2023-05-15,170.17115783691406,171.29857695594924,169.5777729993573,171.249125704419,37266700
2023-05-16,170.17115783691406,171.2293421857262,169.9041331509732,170.09203885254627,42110300
2023-05-17,170.7843017578125,171.02164360752573,168.53934785672587,169.81512066054435,57951600
2023-05-18,173.11827087402344,173.30617657836305,170.6755268984154,171.0908902546592,65496700
2023-05-19,173.22705078125,174.44347306887536,173.00947735219142,174.44347306887536,55809500
2023-05-22,172.27760314941406,172.7819846737764,171.53587981631637,172.06002976447343,43570900
2023-05-23,169.6667938232422,171.466716951182,169.38988489439063,171.21947575824993,50747300
2023-05-24,169.9436798095703,170.51728111058472,168.63825433413288,169.2019563309073,45143500
2023-05-25,171.08096313476562,171.98090930239354,169.79530635049753,170.50736195131066,56058300
2023-05-26,173.49404907226562,173.83030849826073,171.19965909306288,171.40734829469508,54835000
2023-05-30,175.34341430664062,177.01476677794446,174.6214744245607,175.00716998790764,55964400
2023-05-31,175.29397583007812,177.37080753192686,174.80937774220615,175.37309480914308,99625300
2023-06-01,178.10264587402344,178.1323136072369,174.97751385870967,175.73902088879638,68901800
2023-06-02,178.95314025878906,179.77398268262323,177.2817876805341,179.03225923715402,61996900
2023-06-05,177.5982666015625,182.90900173212887,176.07525265044882,180.61461168229852,121946500
2023-06-06,177.23231506347656,178.13226119013945,175.47194456519765,177.98392256772223,64848400
2023-06-07,175.85768127441406,179.21027045240393,175.36319900574063,176.47083445864072,61944600
2023-06-08,178.5773162841797,178.8443258180563,175.50163627026933,175.93676794820152,50214900
2023-06-09,178.96304321289062,180.21901740774703,178.63668307937917,179.4970774647442,48900000
2023-06-12,181.7617645263672,181.86066700475243,178.9728927026174,179.26958504737365,54274900
2023-06-13,181.287109375,182.11783606754224,180.42671494989577,180.7827428310429,54929100
2023-06-14,181.9200439453125,182.35519080481038,180.0113494184458,181.3464426387383,57462900
2023-06-15,183.95729064941406,184.46167222814515,181.75190392659053,181.92992539273135,65433200
2023-06-16,182.87933349609375,184.92649747799743,182.2365125370702,184.66935702206612,101256200
2023-06-20,182.96832275390625,184.0463055632048,182.37495308855412,182.37495308855412,49799100
2023-06-21,181.929931640625,183.36392727035516,180.57503989811684,182.85954567430247,49515700
2023-06-22,184.9363555908203,184.98580683232038,181.64310210019994,181.71233685638003,51245300
2023-06-23,184.61988830566406,185.49018190726844,182.96831937745645,183.50236866585945,53117000
2023-06-26,183.22549438476562,185.9748150463911,183.1859273460984,184.76827690390465,48088700
2023-06-27,185.98468017578125,186.31104030447904,183.62105538648717,183.83862880561904,50730800
2023-06-28,187.16156005859375,187.80438104509085,185.52977442185306,185.8561194768788,51216800
2023-06-29,187.49777221679688,187.97248603247579,186.8549513406989,186.9934057643385,46347300
2023-06-30,191.82948303222656,192.33384959396255,189.14938206989527,189.5153092683974,85213200
2023-07-03,190.33612060546875,191.7404484310712,189.6438333602496,191.64154594163958,31458200
2023-07-05,189.21859741210938,190.8503829545932,188.51642591121868,189.45595434700246,46920300
2023-07-06,189.6932830810547,189.90097227103217,187.11208506779732,187.74502176003202,45094300
2023-07-07,188.5757598876953,190.54380484505052,188.14062814608695,189.29771490007704,46815000
2023-07-10,186.52862548828125,187.89340155065938,184.9759437256739,187.17144648236777,59922200
2023-07-11,186.00448608398438,187.21102424790124,184.54082252577857,187.07256979091423,46638100
2023-07-12,187.67584228515625,189.584536983352,186.39018510952786,187.58682399015723,60750200
2023-07-13,188.43728637695312,189.08012234659634,187.68567880071848,188.3977344373199,41342300
2023-07-14,188.58563232421875,189.07021524413713,187.53733242757914,188.13070204000164,41616200
2023-07-17,191.84922790527344,192.17558799962066,189.69327745817978,189.78228064107432,50520200
2023-07-18,191.5920867919922,192.1854715232971,190.29654572205703,191.2162905465396,48288200
2023-07-19,192.94699096679688,196.04243976648678,190.5240157315845,190.9690618542327,80507300
2023-07-20,190.9987335205078,194.3018715848771,190.3756810082794,192.9370956401489,59581200
2023-07-21,189.82186889648438,192.8184304455329,189.11969738642375,191.95803606721273,71951700
2023-07-24,190.6229248046875,192.759091941705,190.1284425094743,191.27564505606543,45377800
2023-07-25,191.48333740234375,192.2942956871053,190.79106514120798,191.19654428358876,37283200
2023-07-26,192.3536376953125,193.48105687047607,191.18666657119758,191.5327951683349,47471900
2023-07-27,191.08773803710938,195.02381285425056,190.42513357699178,193.85684188907683,47460200
2023-07-28,193.66893005371094,194.46010471349214,191.9975775461535,192.52172755154825,48291400
2023-07-31,194.2821044921875,194.3216715292241,193.10523413200033,193.89640887829788,38824100
2023-08-01,193.4513702392578,194.55900578654655,193.12501010327395,194.074422779809,35175100
2023-08-02,190.4547882080078,193.02608689409655,189.73284833699685,192.887632465541,50389300
2023-08-03,189.0603485107422,190.2471029357017,188.58564975883863,189.4559433793295,61235200
2023-08-04,179.98167419433594,185.312192820491,179.91243942847825,183.47271804853088,115956800
2023-08-07,176.87631225585938,181.10907923772604,175.3928654606145,180.12011470756278,97576100
2023-08-08,177.81582641601562,178.28064095471063,175.6203239410226,177.70703971354655,67823000
2023-08-09,176.2235870361328,178.93334011391454,175.0566010766963,178.8740046582552,60378500
2023-08-10,176.0060272216797,178.7553475423464,175.64011515660735,177.49935830249015,54686900
2023-08-11,176.0654296875,176.88738049769475,174.8374673630278,175.60000259117115,52036700
2023-08-14,177.71926879882812,177.94703359876078,175.59011444303226,176.24371615843643,43675600
2023-08-15,175.72874450683594,177.73905244130324,175.3326305229056,177.1448814654077,43622600
2023-08-16,174.8572998046875,176.80817714322055,174.78797154296882,175.41186545531423,46964900
2023-08-17,172.3122100830078,175.78815784652573,171.79724982185638,175.42175166053434,66062900
2023-08-18,172.79745483398438,173.40153844678508,170.29199700813362,170.62869538621166,61172200
2023-08-21,174.13436889648438,174.42156439236868,172.05474771785234,173.37184868637627,46311900
2023-08-22,175.51087951660156,175.95651153189084,174.54038966607246,175.34253031574917,42038900
2023-08-23,179.36314392089844,179.78898080878903,176.60021337314086,176.78837280424742,52722800
2023-08-24,174.6691436767578,179.34336155038372,174.30272234931607,178.91752463221655,54945800
2023-08-25,176.87750244140625,177.41225784961358,174.1145717959043,175.6594375427037,51449600
2023-08-28,178.44216918945312,178.83828316683332,176.8180777049469,178.34313313971825,43820700
2023-08-29,182.33404541015625,183.10647826164347,177.7588638881504,177.95692088146865,53003900
2023-08-30,185.829833984375,186.02790612099318,182.94807177028306,183.14612879611877,60813900
2023-08-31,186.0476531982422,187.28552817850573,185.6614368088311,186.01794540757814,60794500
2023-09-01,187.6222686767578,188.07779827305947,186.45370666949987,187.65197647170007,45766500
2023-09-05,187.8599395751953,188.13722241444697,185.79021584264493,186.4537151444815,45280000
2023-09-06,181.1357879638672,187.01817274976997,179.70975345688714,186.57252563325392,81755800
2023-09-07,175.83767700195312,176.4813811102254,171.8566665123906,173.48075801343515,112488800
2023-09-08,176.45167541503906,178.49170643953835,176.0654589567214,176.62003973987865,65551300
2023-09-11,177.62020874023438,178.5510931586707,175.61979850768685,178.32332838951461,58953100
2023-09-12,174.5899200439453,178.3827714442694,173.12428004812202,177.7489799506068,90370200
2023-09-13,172.52017211914062,175.58019553637163,172.2923922361182,174.79785006313273,84267900
2023-09-14,174.03533935546875,174.39184798430878,171.89628758242847,172.31221179761187,60895800
2023-09-15,173.3124237060547,174.78797636853713,172.1339792213286,174.76816613453047,109259500
2023-09-18,176.24371337890625,177.64004017321716,174.46117014263496,174.76816076178545,67257600
2023-09-19,177.33303833007812,177.88760394386657,175.4118538031827,175.7980702206982,51826900
2023-09-20,173.7877655029297,177.95692035427507,173.69862701203755,177.52118590379774,58436200
2023-09-21,172.24288940429688,174.58991092023126,172.17357625479622,172.85688574257026,63149100
2023-09-22,173.09454345703125,175.36233909077248,172.36173107244514,172.97571228348323,56725400
2023-09-25,174.37203979492188,175.2534062611611,172.46075278406465,172.51027081019092,46172700
2023-09-26,170.29197692871094,173.50053892393993,169.9948839374697,173.12423523842645,64588900
2023-09-27,168.77682495117188,171.36150860467507,167.41022120055555,170.94558441007192,66921800
2023-09-28,169.0343017578125,170.36130007109168,165.9940736424088,167.69739077408406,56294400
2023-09-29,169.54928588867188,171.39124466953126,168.68771453081845,170.35142654777866,51861100
2023-10-02,172.0646514892578,172.60931959526494,169.2719978061565,169.55919331240622,52164500
2023-10-03,170.72772216796875,171.9458021063211,169.1630613901914,170.58908076573104,49594600
2023-10-04,171.9755096435547,172.5201776911012,169.31160010164683,169.43043127173715,53020300
2023-10-05,173.21337890625,173.74813426454526,171.00499899742474,172.10423261632292,48527900
2023-10-06,175.76837158203125,176.26352163595584,171.5001654241457,172.1141617663429,57266700
2023-10-09,177.25379943847656,177.31321501974588,174.09474007424367,175.09493761742715,42390800
2023-10-10,176.65963745117188,177.97673842144718,176.2239029815132,176.37245706568626,43698000
2023-10-11,178.0559539794922,178.10547200469523,175.87729686757618,176.4714678376734,47551100
2023-10-12,178.95713806152344,180.57131695227565,177.30332359387822,178.3233466007442,56743100
2023-10-13,177.11517333984375,180.1652842541005,176.41205364228972,179.6602366589199,51427100
2023-10-16,176.98643493652344,177.3429435766639,174.79786506856496,175.03554253225204,52517000
2023-10-17,175.43165588378906,176.6893412361662,173.1044597256959,174.93650583601004,57549400
2023-10-18,174.13436889648438,175.85749653944856,173.4114540423014,173.87689630601963,54764400
2023-10-19,173.758056640625,176.11496052795673,173.4906713911534,174.33241738277906,59302900
2023-10-20,171.2030792236328,173.71843472751576,170.96540176933075,173.60950111647477,64244000
2023-10-23,171.3218994140625,172.32209697076135,168.28167117128655,169.25217604772806,55980100
2023-10-24,171.75765991210938,171.98542471489895,169.78695717971306,171.37144345921354,43816600
2023-10-25,169.4403533935547,171.38133313025827,168.99470625930118,170.2127862637829,57157000
2023-10-26,165.27117919921875,169.71763198356828,164.06301189675906,168.71741923518283,70625300
2023-10-27,166.58827209472656,167.32109955610002,165.21175565878588,165.29098147440297,58499100
2023-10-30,168.63818359375,169.5096524459554,167.23195938000526,167.38051344932887,51131000
2023-10-31,169.113525390625,169.24225410780494,166.27135428067592,167.70730128574397,44846000
2023-11-01,172.2825164794922,172.53998907588377,168.46985489806465,169.34132385628374,56934900
2023-11-02,175.84759521484375,176.05554977286621,173.75806140886317,173.8174769968696,77334800
2023-11-03,174.9365234375,175.10488776817172,171.6685448819704,172.54991145126579,79829200
2023-11-06,177.49148559570312,177.68954259678722,174.50079012453784,174.66913933099835,63841300
2023-11-07,180.05636596679688,180.67034717470034,177.23400472320088,177.44195927584823,70530000
2023-11-08,181.115966796875,181.67053238037917,179.8285737718667,180.5812114444328,49340300
2023-11-09,180.64064025878906,182.3340449245472,180.04645416963677,181.18530832204868,53763500
2023-11-10,184.83514404296875,185.0037301879982,181.98924287205688,182.42555144126075,66133400
2023-11-13,183.24855041503906,184.4682199516521,182.6635072771428,184.25999143916752,43627500
2023-11-14,185.86639404296875,186.53076740007103,184.7359652497266,186.12420582715117,60108400
2023-11-15,186.43161010742188,187.90910668353808,186.20354524355434,186.2729648412074,53790500
2023-11-16,188.11732482910156,189.356830641734,187.06621119021287,187.9785007833142,54412900
2023-11-17,188.09751892089844,188.78172866103995,186.98692637498098,188.65281519385715,50922700
2023-11-20,189.8427276611328,190.29887250675844,188.2859160609316,188.2958266614519,46505100
2023-11-21,189.03953552246094,189.91215257469014,188.14709726863614,189.8030754431615,38134500
2023-11-22,189.70387268066406,191.31026728301677,189.22790671157534,189.88236937575067,39617700
2023-11-24,188.37515258789062,189.2973377280717,187.66119596873028,189.26759079649733,24048300
2023-11-27,188.19667053222656,189.06928760823715,187.31414285514808,188.3255839995523,40552600
2023-11-28,188.80154418945312,189.47584330827428,187.80993940877178,188.18675406725092,38415400
2023-11-29,187.78018188476562,190.47734794655034,187.3835460471391,189.2973359031836,43014200
2023-11-30,188.35531616210938,188.7222202024886,186.61009727764167,188.2462390361622,48794400
2023-12-01,189.63449096679688,189.95179660734362,187.64135580786584,188.73212704562349,45704800
2023-12-04,187.8396759033203,188.45448112204545,185.87630278327032,188.38506152852514,43389500
2023-12-05,191.79617309570312,192.76794143388682,188.58336852388663,188.61313058416235,66628400
2023-12-06,190.7054443359375,193.12494736273675,190.4972006683192,192.81755229252437,41089700
2023-12-07,192.63905334472656,193.3629205543118,191.96475426663108,192.0044269286476,47477700
2023-12-08,194.0669708251953,194.34461894265894,192.04408867717459,192.56963798027982,53406400
2023-12-11,191.5581817626953,191.8655919183663,189.8129630007935,191.48877730415995,60943700
2023-12-12,193.0753631591797,193.08527375940776,190.11045957675134,191.45904261144975,52696900
2023-12-13,196.29806518554688,196.33772271445184,193.21417408717826,193.45214952198077,70404200
2023-12-14,196.44680786132812,197.94412551234106,194.51318172109634,196.3575670696298,66831600
2023-12-15,195.91134643554688,196.734365015635,195.34612449787411,195.87167377464695,128538400
2023-12-18,194.2454376220703,194.97923052273018,192.75803062150393,194.44375552934187,55751900
2023-12-19,195.28663635253906,195.29654695271066,194.24544836840317,194.51318587990949,40714100
2023-12-20,193.19435119628906,196.0204155959587,193.19435119628906,195.24696511767544,52242800
2023-12-21,193.04559326171875,195.42545358966169,191.875506993429,194.45368523269553,46482500
2023-12-22,191.97467041015625,193.7694724442452,191.34995462543642,193.54139247575878,37149600
2023-12-26,191.42930603027344,192.2622504150879,191.21115176796184,191.9846022868164,28919300
2023-12-27,191.52845764160156,191.8755253676685,189.48575421105227,190.87400998463178,48087700
2023-12-28,191.95484924316406,193.0257841884141,191.5482876644632,192.51014548202977,34049900
2023-12-29,190.9136505126953,192.76794644853246,190.1203637314106,192.27214410156537,42672100
2024-01-02,184.08151245117188,186.85800888690832,182.34620407017263,185.57883023572913,82488700
2024-01-03,182.7031707763672,184.31949132166326,181.8900476382689,182.6734238450404,58414500
2024-01-04,180.3828125,181.55289876959398,179.36146088139282,180.62078794157884,71983600
2024-01-05,179.658935546875,181.2256728170181,178.65742022872922,180.46214807824285,62379700
2024-01-08,184.00218200683594,184.04185467153414,179.97626898919978,180.56131218264795,59144500
2024-01-09,183.58572387695312,183.59563447854282,181.19595252385244,182.3759647326735,42841800
2024-01-10,184.6268768310547,184.8351053395885,182.3759299825551,182.8023278606972,46792900
2024-01-11,184.0319061279297,185.47965559618967,182.07844372761645,184.97392753345,49128400
2024-01-12,184.35914611816406,185.17226924419936,183.63527891547233,184.49797017252533,40477800
2024-01-16,182.08836364746094,182.71306427754865,179.4110190331086,180.630703626113,65603000
2024-01-17,181.14633178710938,181.39423295178236,178.78632298828933,179.74818071767538,47317400
2024-01-18,187.04640197753906,187.55211493445296,184.26990575318283,184.52771753168435,78005800
2024-01-19,189.95181274414062,190.3385380102556,187.23482528040057,187.74053828049293,68903000
2024-01-22,192.26222229003906,193.69013538694645,190.6459018913611,190.68557454998964,60133900
2024-01-23,193.54139709472656,194.10661903356933,192.20273983497614,193.38275184285894,42355600
2024-01-24,192.8671112060547,194.73133285541883,192.70845082511164,193.7793857004472,53631300
2024-01-25,192.53990173339844,194.62227786062397,191.48880306885755,193.5810897970112,54822100
2024-01-26,190.8045654296875,193.12491668531047,190.3285994330514,192.63904008919584,44594000
2024-01-29,190.12037658691406,190.5864320350317,187.98843240307312,190.3980247095346,47145600
2024-01-30,186.46133422851562,190.18977744614463,185.89612743839433,189.33699683048337,55859400
2024-01-31,182.85189819335938,185.52924295226458,182.80233006356883,185.46973396127981,55467800
2024-02-01,185.29127502441406,185.38051582576702,182.27680306565713,182.44537406733116,64885400
2024-02-02,184.2897491455078,185.75731994134992,177.74515173237538,178.35003123610636,102551700
2024-02-05,186.1043701171875,187.6611968198497,184.27982102914154,186.57042555488334,69668800
2024-02-06,187.7107696533203,187.72068025311026,185.2020110139772,185.2912518041467,43490800
2024-02-07,187.8198699951172,189.44610127224303,187.02658312392904,189.03953967028943,53439000
2024-02-08,186.739013671875,187.94875754592414,185.77715585449096,187.8000228857875,40962000
2024-02-09,187.50350952148438,188.63538073939827,186.65956394365634,187.30492339729363,45155200
2024-02-12,185.8156280517578,187.32479480430874,185.45819421957458,187.0765772861258,41781900
2024-02-13,183.7206573486328,184.88232857566155,182.20156746712615,184.44546335353002,56529500
2024-02-14,182.83702087402344,184.2071864451767,181.13922150541597,183.9986922104331,54630500
2024-02-15,182.54908752441406,183.17460050228618,180.05698915939104,182.2413002337134,65434500
2024-02-16,181.0101318359375,183.53203018346474,180.37469562592958,182.11221816970058,49752500
2024-02-20,180.26548767089844,181.12927978468986,178.7166127841021,180.49384354523508,53665600
2024-02-21,181.0200653076172,181.5859933284812,179.3718974749363,180.64276986037862,41371400
2024-02-22,183.0554656982422,183.64127060390982,181.15909521547567,182.17181186595948,52292200
2024-02-23,181.21864318847656,183.72066477086588,180.9307023940782,183.6908798817894,45119700
2024-02-26,179.86834716796875,181.45693020455124,179.36197373162466,180.94064867140935,40867400
2024-02-27,181.32786560058594,182.60866132395924,178.27974721589908,179.8087756065873,54318900
2024-02-28,180.12648010253906,181.814356133641,178.84568442217187,181.20870480571682,48953900
2024-02-29,179.46128845214844,181.26831948615475,178.2499855974841,179.97758519757838,136682600
2024-03-01,178.37904357910156,179.24283570733874,176.11530099131116,178.26982726346276,73563100
2024-03-04,173.8515625,175.63871657984365,172.55088992856452,174.89406399657693,81510100
2024-03-05,168.90704345703125,170.8133520831047,168.41060844555398,169.5424796657224,95132400
2024-03-06,167.91416931152344,170.01906401050476,167.47730408815008,169.8403395327639,68587700
2024-03-07,167.7950439453125,169.51270494606766,167.28868565722726,167.94396839769192,71765100
2024-03-08,169.5126953125,172.4615205019895,167.73546463179477,167.79503440936114,76267000
2024-03-11,171.518310546875,173.13669366515666,170.82330450374639,171.70695829072324,60139500
2024-03-12,171.994873046875,172.7891721100731,169.79070034274764,171.91544162555573,59825400
2024-03-13,169.9098663330078,171.9551763303205,169.54249409126064,171.53817270319811,52488700
2024-03-14,171.7665252685547,173.06718266017282,170.82330171470906,171.67717059661035,72913500
2024-03-15,171.38922119140625,171.38922119140625,169.0758321837892,169.94956266563446,121752700
2024-03-18,172.48138427734375,176.44294118443133,172.282813299669,174.31819990832292,75604200
2024-03-19,174.82456970214844,175.350789645184,171.7963128554373,173.09697026746844,55215200
2024-03-20,177.39610290527344,177.39610290527344,173.84162605000233,174.467139074951,53423100
2024-03-21,170.14813232421875,176.22450721449738,169.6219124199128,175.78764197696165,106181300
2024-03-22,171.05166625976562,171.81618050845861,168.8474933401544,170.5353695457136,71160100
2024-03-25,169.63185119628906,170.7140758962492,168.24182406010684,169.3538487990515,54288300
2024-03-26,168.49998474121094,170.19778406175462,168.37090678526505,168.78791039294236,57388400
2024-03-27,172.07432556152344,172.36226639285164,168.89714406925813,169.19500814821973,60273300
2024-03-28,170.25735473632812,171.00200728609337,169.29426955996547,170.5254338962422,65672700
2024-04-01,168.81768798828125,170.02899062252595,168.27160644825386,169.969420845431,46240500
2024-04-02,167.63619995117188,168.13263504826725,167.03054852671562,167.87449425177653,49329500
2024-04-03,168.44041442871094,169.4630694684258,167.37805124910258,167.58654549603682,47691700
2024-04-04,167.61631774902344,170.69420560535343,167.61631774902344,169.07582268557752,53704400
2024-04-05,168.37091064453125,169.17513298848516,167.74539764368038,168.3808338913719,42104800
2024-04-08,167.24896240234375,167.99361496437555,167.04046816897213,167.82482886831443,37425500
2024-04-09,168.4602508544922,168.86733118994096,167.14967033425899,167.49716574379335,42373800
2024-04-10,166.58375549316406,167.88441298860536,165.9185342989306,167.59648730602532,49709300
2024-04-11,173.79196166992188,174.20898041040104,166.96102623293754,167.13973556457645,91070300
2024-04-12,175.29119873046875,177.08829097776882,172.96788660357228,173.0175179827845,101670900
2024-04-15,171.45872497558594,175.37063525095596,171.27007724910962,174.10968609239896,73531800
2024-04-16,168.17234802246094,172.52110890421707,167.0702615685236,170.52544539032877,73711200
2024-04-17,166.8021697998047,169.43326939438703,166.8021697998047,168.4006911997193,50901200
2024-04-18,165.8489990234375,167.4375970919546,165.36250241682455,166.83194578270678,43122900
2024-04-19,163.8235626220703,165.21357466916862,162.9101239696921,165.02494208062998,68149400
2024-04-22,164.65757751464844,166.06745127090076,163.5952143613438,164.33986695337822,48116400
2024-04-23,165.7100067138672,165.85894631264824,163.74412823991455,164.17107024309314,49537800
2024-04-24,167.81491088867188,168.09291330855643,165.0249482926904,165.35258209827205,48251800
2024-04-25,168.67869567871094,169.39356334150216,166.9510963019663,168.3212618473153,50558300
2024-04-26,168.0928955078125,170.1183436596222,167.97374080476908,168.66876193087458,44838400
2024-04-29,172.262939453125,174.77489926024026,171.86579752591055,172.13386150928326,68169400
2024-04-30,169.1155548095703,173.74233280675443,168.78790588015656,172.09416491333778,65934800
2024-05-01,168.0928955078125,171.47858587357683,167.90424778215495,168.37089789825708,50383100
2024-05-02,171.7963104248047,172.18352915382397,169.67156903864844,171.2800137361139,94214900
2024-05-03,182.07249450683594,185.66667884285496,181.3576269377945,185.31916830374013,163224100
2024-05-06,180.41441345214844,182.8866500436298,179.13360267463952,181.04984964293004,78569700
2024-05-07,181.0994873046875,183.5816623782166,180.02720100491794,182.1420038655686,77305800
2024-05-08,181.43707275390625,181.76472167822584,180.1562619452029,181.5462890620128,45057100
2024-05-09,183.25405883789062,183.3434135192828,180.81159149652714,181.25838005348476,48983000
2024-05-10,181.99134826660156,184.01954341769996,181.07667083214218,183.8306398399399,50759500
2024-05-13,185.20269775390625,186.01796278299403,183.5522942832241,184.36755931231187,72044800
2024-05-14,186.34605407714844,187.2110330394528,185.21264749222254,186.42559324440313,52393600
2024-05-15,188.62281799316406,189.54743236218252,186.2864023770235,186.82328796013638,70400000
2024-05-16,188.74209594726562,189.99481870677727,188.5631442219314,189.36845732702145,52845200
2024-05-17,188.77194213867188,189.7065083736888,188.0859301078384,188.4140234778259,41282900
2024-05-20,189.93515014648438,190.81006568993442,187.91689147556073,188.23504809883084,44361300
2024-05-21,191.23757934570312,191.61537135801854,189.81584164268895,189.98485665329835,42309400
2024-05-22,189.7959747314453,191.7048842739564,189.1696284842733,191.15806201805708,34648500
2024-05-23,185.79922485351562,189.89539287135,185.55067067436462,189.87550428926582,51005900
2024-05-24,188.88128662109375,189.47782271626807,186.9525037733123,187.72800676525614,36327000
2024-05-28,188.89122009277344,191.88380664169716,188.0063679124909,190.4024184243637,52280100
2024-05-29,189.18951416015625,191.13818582461732,188.41402624535667,188.51345399670836,53068000
2024-05-30,190.1837158203125,191.06856812279528,189.52754429358754,189.6567821553814,49889100
2024-05-31,191.13816833496094,191.45632497373828,188.81170480343985,190.33285520255313,75158300
2024-06-03,192.90786743164062,193.86232215027837,191.40660565779223,191.7843976924141,50080500
2024-06-04,193.2260284423828,194.19041988861153,191.91365507081835,193.51434462038463,47471400
2024-06-05,194.7372283935547,195.76127042413225,193.74301165159252,194.269945311189,54156800
2024-06-06,193.35525512695312,195.36357706257476,193.04705038431933,194.55826398135935,41181800
2024-06-07,195.7513427734375,195.80105664694403,193.01724660656404,193.52429170702464,53103900
2024-06-10,192.0031280517578,196.15896182874013,191.03873662001607,195.76126603853862,97010200
2024-06-11,205.9519805908203,205.9619324668351,192.51018190883102,192.53005531977516,172373300
2024-06-12,211.83778381347656,218.9265393804105,205.7034527218097,206.1707358379729,198134300
2024-06-13,213.00100708007812,215.49648572091758,210.37627540407073,213.4981154669776,97862700
2024-06-14,211.2611083984375,213.9256018265929,210.07798811856898,212.61324369392398,70122700
2024-06-17,215.4169464111328,217.6837594401996,211.4897931914233,212.13602802573277,93728300
2024-06-18,213.05068969726562,217.36560169939582,211.76815683093403,216.33160783720555,79943300
2024-06-20,208.4673614501953,213.00100258632773,207.64217489543017,212.6927826496957,86172500
2024-06-21,206.2900390625,210.66458669732776,205.91223184266303,209.17326157128963,241805100
2024-06-24,206.93626403808594,211.46988977828624,205.39522511371305,206.51869484312465,80727000
2024-06-25,207.86090087890625,210.15753911842552,207.40355450398363,207.94042486793816,55549700
2024-06-26,212.01670837402344,213.6173978459433,209.42180221570723,210.2768291728298,66213200
2024-06-27,212.86180114746094,214.49231592564604,211.12192192565487,213.44838535845383,49772700
2024-06-28,209.40191650390625,214.8204096554565,209.08377504858177,214.52214161134154,82542700
2024-07-01,215.49647521972656,216.25207446959737,210.6944066158183,210.86342163866271,60402900
2024-07-02,218.99610900878906,219.10547344874152,213.85601067210808,214.8999260337406,58046200
2024-07-03,220.2687225341797,220.2687225341797,217.76329209306175,218.72768354780237,37369800
2024-07-05,225.031005859375,225.14037030398515,220.36812707547224,220.36812707547224,60412400
2024-07-08,226.50245666503906,226.53228195249955,221.95887904834774,225.77666754871936,59085900
2024-07-09,227.35748291015625,228.07332019577044,225.0608446065374,226.6118203351868,48076100
2024-07-10,231.63262939453125,231.732057144285,227.92420492099558,227.97391879587246,62627700
2024-07-11,226.25392150878906,231.04603853364384,224.46432825800636,230.0518217466028,64710600
2024-07-12,229.20672607421875,231.29458734662404,227.357482286545,227.59609977127653,53046500
2024-07-15,233.04440307617188,235.8580383346859,231.7419815445035,235.11237576276483,62631300
2024-07-16,233.4619903564453,234.9036016458956,230.9863851256273,233.64094209406048,43234300
2024-07-17,227.5563201904297,230.12140106352723,225.3292693500046,228.12301581337556,57345900
2024-07-18,222.8834991455078,229.10730558155058,220.9845567217071,228.94822726389444,66034600
2024-07-19,223.0127410888672,225.48834608374398,221.9886991219942,223.5198013048721,49151500
2024-07-22,222.664794921875,226.4626951020567,221.799816014305,225.69714393989972,48201800
2024-07-23,223.70870971679688,225.6275559695254,221.3921828247117,223.07241159149987,39960300
2024-07-24,217.276123046875,223.4999296447353,215.8742889513949,222.70455320631825,61777600
2024-07-25,216.23220825195312,219.57277716709376,213.3787958392943,217.663867640833,51391200
2024-07-26,216.69949340820312,218.22064384945838,214.76075857434793,217.4352041073067,41601300
2024-07-29,216.97787475585938,218.0317421116191,214.50226952108,215.70527849563507,36311800
2024-07-30,217.53460693359375,219.05575720060034,214.8700984121393,217.9223508218397,41643800
2024-07-31,220.795654296875,222.52559687691686,219.35404306544518,220.1593561933901,50036300
2024-08-01,217.09716796875,223.1817695634113,215.76492117798517,223.07240511518174,62501000
2024-08-02,218.58848571777344,224.29529507499745,216.45092586682142,217.88258518105536,105568600
